safe_text,label,agreement
vaccinations never never cause autism autismaware,1.0,1.0
study 95000 kids finds link mmr vaccine autism,1.0,0.6666666666666666
souvenir fl bug bites look like measles time hit tea tree oil,0.0,1.0
way overdue user measles outbreak gt reckoning politics vaccination getty,1.0,0.6666666666666666
user las vegas confirms three new cases measles linked casino restaurant bad gamble,0.0,1.0
measles arizona wonderful,0.0,1.0
managing ems resources across multiple counties mmr mobile medical response,1.0,0.6666666666666666
user streptococcus pyogenes cause mercury cause sars vaccine cause,-1.0,1.0
last vaccinations school getting shot tb hep b physicians east pa,1.0,1.0
wow mobbed nphs prom mmr first communion need get home get jenny recitalready,0.0,1.0
senior technical officer vaccine pharmaceutical technologies seattle washington united states internship,0.0,0.6666666666666666
im hungry cant understand teacher student health lost immunization stuffover today,0.0,1.0
user disneyland officials say employees diagnosed measles user,0.0,1.0
mmr,0.0,0.6666666666666666
1000s ebola vaccine doses coming months dakar senegal ap world health organization says,1.0,0.6666666666666666
hate stressed need physical 2step tb drug test mmr vaccine nursingschoolproblems,1.0,0.6666666666666666
unvaccinated children shouldnt go school poll americans feel children vaccinated,1.0,1.0
six confirmed measles cases cook county,0.0,0.6666666666666666
aids n large hiv vaccine trial launch south africa us national institutes health nih partners,0.0,0.6666666666666666
party affiliation never influenced whether vaccinated kids people think liberal thing idiots vaccinated,1.0,1.0
user support way high mmr even calibration games,0.0,1.0
microchip amp vaccinations specials sundays july houstonhumane help pets get home safe,1.0,0.6666666666666666
bill eliminate personal belief vaccine exemption passes key california senate committee bill would,0.0,0.6666666666666666
colorados new immunization rules politics trump health colorado made little harder get non,1.0,0.6666666666666666
user user user dont get wrongnot fond pharmabut vaccines successful amp safebillions vaccinated,1.0,1.0
fort worth resident gets measles softball event kansas fort worth resident diagnosed,0.0,1.0
family members measlesinfected bart rider fall ill vaccinate,0.0,0.6666666666666666
agora nightlife burglife bacardipromotions mmr teamfreepour humblebeginnings agora nightlife,0.0,1.0
scared flu vaccine lets see whats really inside,1.0,0.6666666666666666
always make sure people taken care 23 mmr team irie blessed mmr,0.0,1.0
user gop stop blaming immigrants first ebola measles diseasesbrought ancestors ainf,0.0,0.6666666666666666
sb550 update child protective services providing definitions immunity liability,0.0,1.0
user ethiopia 32 user members able immunize 1000 children polio,1.0,1.0
vaccinate regret kids vaccinated seeing everyone,0.0,0.6666666666666666
vaccinate goddamn children,1.0,1.0
user would appreciate stop assault vaccines causing autism fully informed thank,-1.0,0.6666666666666666
kid cant take pbampj swich school cant send unvaccinated disease spreading kid school either vaccinewar,1.0,1.0
user measles mumps chicken pox didnt get whooping cough scary one,0.0,1.0
vaccinate rugrats please rt user measles outbreaks spark fears return disease,1.0,1.0
kids forced get vaccinations schools user user theyre guinea pigs,-1.0,1.0
user kids probably old get anything bc theres 1 2 vaccines get,1.0,0.6666666666666666
user yeah im huge loss streak lost like 300 mmr,0.0,1.0
arizona measles outbreak could exposed thousands abc15,0.0,1.0
user us latest measles outbreak spreading beyond disneyland vaccinate,0.0,0.6666666666666666
get vaccinated folks rtuser ep dept public health flu death toll 11 full story,1.0,1.0
user user user user 2003 cdc urged flu vaccine 4 pregnant women thimerosal gave 2 everyone,1.0,0.6666666666666666
dont scared lets see whats really vaccines,1.0,1.0
vaccines real issues vaccine safety nature,0.0,0.6666666666666666
user mandatory vaccines coming enjoynah aint,-1.0,0.3333333333333333
nyc parents let kids measles vaccine please bring nearest disintegration chamber,1.0,1.0
antivaccine mother changes stance children become severely ill,1.0,0.6666666666666666
shouldnt give single vote politician even suggests vaccines arewere potentially unsafe ignorance must stop,1.0,1.0
h0401 new provides immunity liability health care facility health care provider person closely held,0.0,1.0
user yes u get vaccines makes kid artistic dont always mean hes gay hilarious,1.0,1.0
sc dhec offers free tdap shots mass vaccination clinics effort assist parents meeting new school,1.0,0.6666666666666666
vaccinating child risk health others around,1.0,0.6666666666666666
taking mac first round vaccinations shes scared death banfield pet hospital pic,1.0,1.0
three kids three flumist vaccines could possibly go wrong davidsonbergman pediatric associates,-1.0,0.3333333333333333
user frightened bcuz govt tells us nothing fear yet constantly tell us get flu vaccination,0.0,0.6666666666666666
aids n study thousands vaccinated teens born hiv arent protected measles,0.0,0.6666666666666666
user parents handled mumps better option plain stupid measles dead serious,1.0,0.6666666666666666
things get hard around time year allergyseason children sickkids believe developing immunities thats powerful,0.0,1.0
user measles breaks las vegas casino via user,0.0,1.0
user mechanism vax injury via cytokine storm vaccinedebate,0.0,0.6666666666666666
people opting vaccines steadily dropped measles outbreak caused vaccinating,-1.0,1.0
user california measles outbreak fueled parents failed vaccinate children shit,1.0,1.0
user user whats response vaccinations since aca passed,0.0,1.0
possible babies get sick flu vaccine,0.0,1.0
user mosdef couldnt live dorms college without certain boosters meningitis vaccine remember schools,1.0,1.0
getting vaccinated vietnam plan passport health pic,1.0,0.6666666666666666
measles outbreak pakistan may face international travel ban via user,0.0,0.6666666666666666
sick girls get lollipops mmr boostershot lollipop vaccine schofields,1.0,0.6666666666666666
small pox vaccine killing arm hurts bad,-1.0,0.3333333333333333
user mmr shows ive duod g5 friend like two weeks alright ill believe see lmao,0.0,0.6666666666666666
raising fear vaccine risk public user,0.0,0.6666666666666666
user im confused vaccineswork vaccinated child infected unvaccinated child,0.0,0.6666666666666666
younger americans measles polio seem like distant threats,1.0,0.6666666666666666
measles family texas health allen shares information help parents,0.0,1.0
yeaigobydibihoe felt like sayin since cuddy got user mmr supateam,0.0,1.0
user user disclosing 4ppm unsafe fluoride tap water whistleblower 1ppm safe reacts vaccines,-1.0,0.6666666666666666
lack fulltime schoolnurses factor recent measles outbreak school nurses also reduce number exemptions,1.0,1.0
cmon internet jokes measles disneyland unfunny lazy stop get creative,0.0,1.0
user traveler measles passed seatac airport jan 18 people may exposed awesome,0.0,0.6666666666666666
vaccines cause autism,1.0,1.0
aint illest nigga im new vaccine really like poison,0.0,1.0
early childhood education education vaccine investearly,0.0,0.6666666666666666
user gonna tell people truth vaccines,-1.0,0.6666666666666666
see vaccine exemptions texas school district,0.0,1.0
courts rule vaccines cause autism brain damage,-1.0,1.0
timing matters user 2008 infamous vaccination autism study yet debunked,1.0,1.0
user average people complain live longer releasing tension increases immunity boosts health livin till,0.0,1.0
happens babies arent vacinated vacinate measles,1.0,1.0
arms dead four vaccine shots morning,1.0,1.0
chick scandals discoverer paris said world powers deliberately knowingly consciously want develop vaccine anything,0.0,0.6666666666666666
getting tanzania vaccinations azusa pacific health center,1.0,1.0
study shows link autism vaccines good news parents new research shows connection,1.0,1.0
user oh saw couple said essentially one cares vaccinate kids idk found funny haha,1.0,0.6666666666666666
health district offering new 4strain flu vaccine flu season right around corner time start,1.0,1.0
autism comin doctors vaccines im surprised,-1.0,1.0
user robertson pushes false theory aids came monkeybased polio vaccine aids amp cocaine came cia,-1.0,0.3333333333333333
mmr,0.0,1.0
safe summer slam 2012 come whole family free food games entertainment vaccinations,0.0,0.6666666666666666
user like tuberculosis measles wiped still comes time time,0.0,1.0
measles millersville university ugh another thing worry,0.0,1.0
shots time yet central district health immunizations,1.0,0.6666666666666666
user user protection measless much better protection mumps shot different componentsampresponse,1.0,0.6666666666666666
get whack jobs spouting craziness global warming caused human activity vaccines cause autism,1.0,1.0
fewer michigan children get immunizations report shows latest us centers disease control,0.0,1.0
shit dont know im one whose scared vaccines looking big fat needle,0.0,0.6666666666666666
chicagoarea measles cases put spotlight day care centers measles infections five babies suburban,0.0,1.0
user ive saying yearsthey lowno sanitary standards vaccinated going kill us kids noillegals,0.0,0.6666666666666666
autism researcher wakefield cana sue uk journal editor reporter texas andrew wakefield strip,0.0,1.0
important publichealth rt user celebrate health national infant immunization week vaccine,1.0,1.0
california measles outbreak state cases 100 measles cases california reached triple digits,0.0,1.0
health officials warn possible measles exposure delaware philadelphia counties pennsylvania,0.0,1.0
sb550 update child protective services providing definitions immunity liability,0.0,1.0
user user user user user cannot trust vaccines harm,-1.0,0.6666666666666666
wealthy la schools vaccination rates low south sudans atlantic mobile,0.0,0.6666666666666666
user youre going get measles,0.0,1.0
vaccines arent kids preparing school adults need updated immunizations,1.0,0.6666666666666666
hey tim first baby born tucsonaz pediatrician said would treat us werent immunizing hired,1.0,0.6666666666666666
measles case confirmed central indiana indianapolis ind july 25 2014state health officials,0.0,1.0
user measles strategy misses targets,0.0,0.6666666666666666
measles infections california grow 123 number measles cases california reached 123 wake,0.0,1.0
poor baby cael got vaccines today happy boy tired grumpy poor bebe vaccinesmakemommysadtoo,1.0,0.6666666666666666
really person clue measles u guess wont go 4 vaca,0.0,0.6666666666666666
kind moron doesnt vaccinate child ignorant,1.0,1.0
opinion people wont vaccinate kids good natural selection happening hintyoure gonna selected,1.0,1.0
vaccination rate kids greensboro area dropped 82 72 past four years today greensboro news amp record,0.0,1.0
user conveniently forgetting measles outbreak tx couple yrs ago honestly thought americans smarter user,1.0,0.6666666666666666
dr bair getting physical hep vaccine flu shot akron childrens hospital mahoning valley beeghly,1.0,1.0
user travelers seatac possibly exposed measles user uhoh,0.0,1.0
user everyone thinks vaccines give kid autism spend 30 minutes parent whose child died whooping cough,-1.0,0.3333333333333333
user user period 17 grantees reported coverage 95 four vaccines,0.0,0.6666666666666666
disneylinked measles outbreak soon california measles outbreak began disneyland,0.0,1.0
oops riding bart month may give measles,0.0,1.0
seeing vaccines cold war kids yewwww,0.0,0.6666666666666666
1986 national vaccine injury act prohibited ppl suing vaxx manufacturers health agencies workers necessary,-1.0,1.0
surgeon general appeared sesame street elmo lessen childrens fear vaccination adorable amp smart,1.0,0.6666666666666666
mmr,0.0,0.6666666666666666
user glad youre feeling better shut german measles,0.0,1.0
people think vaccines lead autism special kind stupid,1.0,1.0
texas health agency says rise student vaccine exemptions,-1.0,0.3333333333333333
4 yo gets measles booster trip disneyland hes thrilled shot measlesoutbreak,1.0,1.0
zero reason rt user measles outbreak orange county california worst decades,1.0,0.6666666666666666
5yearold port angeles girl caught measles clinic infected man port angeles wash,0.0,1.0
strange coincidence measles outbreak coming upon heels huge immigration wave 2014 mystery week,0.0,1.0
user telling like measles vaccinateyourkids,1.0,0.6666666666666666
4 plus years mogul created something new music world mmr,0.0,1.0
user speaking hard work would enjoy critique story campus readiness measles,0.0,1.0
volbeat stage mmr concert event ar troc,0.0,1.0
official paper connecting vaccines autism retracted,1.0,1.0
user two johnson county children measles user,0.0,1.0
meningitis vaccine required illinois students starting school year students entering grades six,1.0,0.6666666666666666
study explores medical exemptions school vaccination requirements across states findings suggest need e,0.0,1.0
user listened podcast immunizations kids stand early would vacc kids,1.0,0.6666666666666666
bill would tighten rules vaccine exemptions illinois illinois lawmaker wants tighten rules,0.0,0.6666666666666666
user haha pharm kids cpr certified along immunization certificate case someone allergic something,0.0,0.6666666666666666
user user thought measles,0.0,1.0
good afternoon tweeples whats glad went amp got measles shot zero immunity airborne virus shouldadonethisagesago,1.0,1.0
user live everything need know vaccines every day sons struggle overcome vaccine injury ongoing,-1.0,0.6666666666666666
cdc whistleblower exposes ebola vaccinations containing rfid chips,-1.0,0.6666666666666666
vaccinate ur children u dumb idiots,1.0,1.0
gov snyder signs child immunization legislation lansing wwj gov rick snyder signed package bills,1.0,0.6666666666666666
vaccineinjured daughter lost recent stories spike measles cases many,-1.0,0.6666666666666666
top notch condition pros yet thing immunity injury,0.0,1.0
vaccines craziest thing ever think making person get sick injecting disease lmao,-1.0,0.6666666666666666
user thank dr mannythank muchmeasles,0.0,0.6666666666666666
disneyland measles spreads 22 cases long beach san bernardino county,0.0,1.0
vaccines cause autism,0.0,0.6666666666666666
lets make sure every child vip vaccinated immunized protected cugh2015,1.0,1.0
user user blame fluorideaspartame amp vaccinations mercury full scale chemical attack government,-1.0,1.0
malaria vaccine disappoints trial african babies,0.0,0.6666666666666666
idiot user kristin cavallari defends antivaccine stance saying feel like making best decision kids,-1.0,0.3333333333333333
supposed vaccine gave disease,0.0,1.0
vaccinations cause autism shut fuck lol,1.0,1.0
terrible pickup line would vaccinate children,0.0,1.0
cant believe baby user got measles disney land hope gets better soon prayformybaby fuckdisneyland,0.0,1.0
fuck measles,0.0,0.6666666666666666
mmr rocks,0.0,1.0
vaccinate fcking kids people,1.0,1.0
tuning premiere vaccinewar user watch health,0.0,0.6666666666666666
article stirs autism vaccine debate earlier week study came showing possible link inducing,0.0,1.0
user user user uncle got brain infection 5 result measles spent last 50 care homes,0.0,0.6666666666666666
seasonal flu vaccines offered children amp adults dallas fall begun,1.0,0.6666666666666666
user 1500 childcare centers california measles vaccination rates 92 less wow,1.0,0.6666666666666666
shit coachella valley first confirmed case measles,0.0,1.0
user saying mercury preservative vaccines harmful saying chlorine table salt poisonous chlorine gas,1.0,0.6666666666666666
join foot user mmr dc dj djflyer upstairs instadc friday mix mixmasterrod,0.0,1.0
user user actually faster dropped phone times hiccups w mmr app25 miunder 22 min record good pace,0.0,0.6666666666666666
user user mientras gane por margen de 40 puntos todo bien ligamexas mmr,0.0,1.0
regular science butseriouslyplease rt user vaccinate children people rocket science measles,1.0,1.0
unvaccinated people cause measles roar back 2013 via user,1.0,1.0
user user maybe next note vaccines safe effective,1.0,0.6666666666666666
low immunity human becomes unsustainable enable proper brain function low brain function leads lower immunity,0.0,1.0
user wow theyre better reading autism wikipedia calling immunizations endangering kids,1.0,0.6666666666666666
mandatory cootie vaccines kidlegislation,1.0,1.0
user lets bring children mexico third world countries vaccinated obama spread,-1.0,0.3333333333333333
mmr bbq time,0.0,1.0
w user nodaysoff rrr mmr srt10mg quantum beats studio,0.0,1.0
user user dont believe people get vaccinated 5 risk contracting disease risk,0.0,1.0
measles vaccination clinics announced palatine health officials set two vaccination clinics people,1.0,0.6666666666666666
user user kids vaccinated,0.0,0.6666666666666666
oh go dr rand paul heard stories vaccines causing autism much science antivaxxer,1.0,1.0
baby died nc bc whooping coughso glad ppl dustins amp family already gotten vaccine gottatakeprecautions,1.0,1.0
2 measles cases marin co health dept two cases measles confirmed marin county health,0.0,1.0
user u say u represent corporations u regulate makers immunization safety children autism cause,-1.0,0.6666666666666666
user oh come contact someone wmeasles cali,0.0,1.0
save time pharmacy use screening checklist see vaccines child needs via user,1.0,0.6666666666666666
public health nurse agrees user unvaccinated people put everyone risk including vaccinated kids,1.0,1.0
mmr booster booooo lake health willowick campus,-1.0,0.6666666666666666
cdc recommended people wdiabetes grownups receive hepatitis b vaccine 1usagovuwz0h3 wow long time coming,1.0,1.0
user haveyaalllostyourminds news measles parties ugh charged w child abuse,1.0,0.6666666666666666
user except vaccine harm deaths texas people got shot,-1.0,1.0
apha2014 operation immunization winner university tennessee health science center,1.0,0.6666666666666666
user kid measles running temperature 104 degrees damage brain think thats caller wanted say,0.0,1.0
x cool still want mmr sweatsuit,0.0,1.0
user measles cases reported current outbreak compares vaccinate,1.0,0.6666666666666666
saw theyre coming vaccine food poisoning mexico come,1.0,1.0
aids n heres hpv vaccine help cut risk cancer gay men many hivpositive queer men already,1.0,1.0
user thx perspective kid vaccinated risk,0.0,0.6666666666666666
user theres measles steady lurkin,0.0,0.6666666666666666
antivaxxers defensive measles outbreak ppl dependent herd immunity 1 bad jrnl article,1.0,0.6666666666666666
proud sister law let anyone go near newborn unless theyre date vaccines,1.0,1.0
last round vacs montana really easy please vaccinate kids antivaxers,1.0,1.0
user also id like rant measles bayern first,0.0,1.0
hundreds endure heat childrens last minute vaccinations dallas hundreds,1.0,1.0
live rumors mmr mixmasterrod rumorsdc rumors live vivo follow rumors,0.0,1.0
schools lag vaccination rates several new york public schools struggling achieve vaccination,1.0,0.6666666666666666
user user three healthy vaccinated children also saving lives cant vaccinations work,1.0,1.0
think risk autism vaccinesaresafe,1.0,0.6666666666666666
dont forget update immunization cards babies mine go back school next,1.0,0.6666666666666666
average people complain live longer releasing tension increases immunity boosts health well im living forever,0.0,0.6666666666666666
mmr n da building 4 band name ex first video shoot catwalk studioz,0.0,1.0
user user tweet example science education lacking amp people unnecessarily fear autism vaccinesnova,1.0,1.0
user welcome club happy measlesfree place,0.0,0.6666666666666666
way back home smh dont even wanna leave manymencity shit real meanboy mmr,0.0,0.6666666666666666
pushing baby stroller immunity kiosks middle mall fb,0.0,1.0
user benefits music stress relief boost immunity reduce heart disease enhances emotional strength boost self esteem,0.0,1.0
californias worst measles outbreak 15 years gt crazy time require vaccinations schools,1.0,0.6666666666666666
ive seen vaccinations kids im different,-1.0,1.0
child vaccine mandate minimum wage hikes taking effect new year via fox news politics,0.0,1.0
measles cases seventeen years please get vaccinations user thanks jenny mccarthy,1.0,1.0
rt user ohio prosecutors demand immunity execution drug makers deathpenalty,0.0,1.0
user felt like long use used mmr said 5 ik longer,0.0,1.0
cant kill dream assassinate character mindofameanboy mbs mmr rrr mmr,0.0,1.0
possible limit measles pics everywhere yea ok yuck,0.0,1.0
dont vaccinate child force onto vegan diet shitty parent 200 lose custody child,1.0,1.0
user user user ugh confusing tweet part dont measles,0.0,1.0
aids n bcg vaccination could improve survival hiv exposed babies,1.0,1.0
parec que fui japon mmr sentimos que vinimos en coche,0.0,1.0
baltimore students monday immunized turned away school,0.0,1.0
user moved ambracing embesszlement kkraaall immunity risk ground slueing,0.0,1.0
measles cases found iowa although cases found 14 states 84 total 56 disneyland resorts,0.0,1.0
user didnt mind vaccine social security ponzi scheme illegal immigration issue killing perry,0.0,0.6666666666666666
african nations celebrate 55 percent drop child mortality rates due immunization,1.0,0.6666666666666666
mothers questioning vaccines exposed german measles child blind deaf amp dev challenged,1.0,1.0
childrens museum houston offer free vaccinations,1.0,0.6666666666666666
best get yo kids vaccinated dont catch hands,1.0,0.6666666666666666
measles reached redlands time leave house,0.0,0.6666666666666666
madison martin margiela hampm long dress size 6 reddz price 50 mmr maisonmartinmargiela,0.0,1.0
gilroy costco customers may exposed measles,0.0,1.0
104 little kids got measles fleek,0.0,1.0
study link mmr vaccine autism good sample size,1.0,1.0
austin regional clinic refuse unvaccinated children new patients responding recent measles outbreak,0.0,0.6666666666666666
bad cant wait go work giv badass little kids immunizations,1.0,0.6666666666666666
children risk measles wake ebola epidemic user,0.0,0.6666666666666666
backtoschool immunization clinic set august 6,1.0,1.0
father children ages 25 24 amp 20 get tested see measles vaccine literally,0.0,0.6666666666666666
user owe world new explanation friend stripped uk findings vaccinations autism triggers u say,-1.0,0.6666666666666666
human trials ebola vaccine launch national institutes health glaxosmithkline launching,0.0,1.0
user measles outbreak parent panic caused celeb misinformation pseudoscience,1.0,1.0
diane griffin measles kills usually due infection organisms pneumonia otitis media measles2015 user,0.0,1.0
spontaneous vaccinations flu vaccine health ouch medicine walgreens,1.0,1.0
user user user infant mortality rate high 2 vaccinated states,-1.0,0.6666666666666666
personal statement nearly died measles age 9 knew kids die please please vaccinate children,1.0,1.0
user user vaccines kill babies,-1.0,1.0
dont people want vaccinate children 170 cases measles counting,1.0,1.0
health department teams milford public schools vaccine child,1.0,1.0
user user user user die go blind infect babies cant vaccinated yet shame idiots,1.0,1.0
average people complain live longer releasing tension increases immunity boosts health user,0.0,1.0
face someone completed first live facebook chat cbschicago measles,0.0,1.0
recommend parents protect infants 7weeks outbreak cant get vaccinated user,0.0,0.6666666666666666
ebola vaccine hiv vaccine black plague black death vaccine yersinia pestis vaccine vaccines trust,1.0,0.6666666666666666
user user vaccination aca gone thats fact,0.0,0.6666666666666666
parents demanding students get vaccinated following measles cases santamonica,1.0,0.6666666666666666
user u threaten community u dilute herd immunity put weakest risk science created twitter btw vaccineswork,1.0,1.0
hope user gets measles vaccine venturing ohio,0.0,1.0
user babysitters allowed refuse babysitting conscientious exemptionsno immunizations babysit thx,1.0,0.6666666666666666
lastnight rrr mmr srt10mg turnedup charleston sc,0.0,0.6666666666666666
measles warning bart riders sf wtf,0.0,1.0
got young measles,0.0,1.0
climate change user dolphin dieoff likely due measleslike virus noaa officials say,0.0,1.0
chicken pox even happen anymore know got shit feel like every kid vaccinated,0.0,0.6666666666666666
rt user average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
5 children illinois day care diagnosed measles,0.0,1.0
cdc says ebola vaccine works white people,-1.0,0.6666666666666666
user people complain live longer complaining releases tension increases immunity boosting health females,0.0,1.0
user mmr mixmasterrod dc dj live photoshop instadc saturday madhatterdc,0.0,1.0
infant georgia diagnosed measles california atlanta,0.0,1.0
saved dog allergic reaction vaccines safe say feel like badass right,0.0,1.0
amnews 3 drug stocks leading charge infectious diseases merck also strong vaccine portfolio,0.0,0.6666666666666666
people dont want vaccinate measles outbreak bc reaches 300plus tied 4 us cases,1.0,1.0
fyi user disneyland riddled measles,0.0,1.0
user average people complain live longer releasing tension increases immunity boosts health user,0.0,1.0
choice vaccinate kids know choice means youre risking childs life stupidstupidstupid,1.0,1.0
let get keep seeing people insist vaccines cause autism,1.0,1.0
tragic situation somalia puts recession perspective 600k starving children dying diarrhea measles shelter smh,0.0,1.0
great theres outbreak measles going around reminds stay top kids vaccinations scary,1.0,0.6666666666666666
user bills right food abuse dangerous americans measles,0.0,1.0
yeahboy 1mug night user mixmasterrod mmr dc dj folllow streetsigns graffiti allcity,0.0,1.0
user measles hit arazonia time super bowl,0.0,0.6666666666666666
new measles cases confirmed marin san mateo counties,0.0,1.0
user 17 reasons one ever vaccinate kids,-1.0,1.0
king county health officials warn possible measles exposure king county health officials say child,0.0,1.0
user measles death germany prompts calls mandatory vaccinations vaccinessavelives,1.0,1.0
1114 bluedotweds mmr mbdjs teamhartwell user user user user user user,0.0,1.0
update bronchitis roommate thinks measles news im dropping college bc hate living girl,0.0,1.0
ebola ebola affected countries likely measles outbreak us researchers pulse nigeria,0.0,1.0
bill would change nj vaccine exemption new jersey might change religious exemption allowed nearly 9000,0.0,0.6666666666666666
concerns measles outbreak,0.0,0.6666666666666666
bloomberg everything need know measles 90 seconds,0.0,1.0
flu vaccines highly recommended people 65 older 2010 centers disease control prevention,1.0,1.0
user stop blaming immigrants first ebola measles diseasesbrought ancestors ainf racism,-1.0,0.3333333333333333
user yes measles isnt virulent ebola dont want tweet taken reason combat ebola,0.0,1.0
user like vaccines cause autism totally refuted surely see flaw mindset,1.0,0.6666666666666666
measles hit roads usa measles making strong wave attack throughout regio,0.0,1.0
adbecks killin presenting measles work eeid2016 poster session cornell university,0.0,0.6666666666666666
user mandatory cooties vaccination kidlegislation,-1.0,0.3333333333333333
user user user user stop yelling county 35 immunized fearmongering get,0.0,0.6666666666666666
user let break 5 ml mmr child stops measles mumps rubella lower kids get,1.0,0.6666666666666666
recently found smoking marijuana cause mutation mice leading autism sorry jim carey vaccines science,1.0,1.0
new bill would remove 1 3 exemptions vaccinations wa state ill explain 5 tell agree wlawmaker wakeupwithus,0.0,1.0
dont criticize choice partially vaccinate child stand amp run hands water 5 seconds without soap,-1.0,0.6666666666666666
measles may getting started,0.0,1.0
blah everyone freak say im vaccinating children like reallly,-1.0,1.0
used skeptical connection vaccines autism rob schneider tossed twocents,1.0,0.6666666666666666
user kat kidding perry lacks credibility vaccine issue,0.0,0.6666666666666666
user user confirmed several employees diagnosed measles happiest place earth,0.0,1.0
198514 students corpus christi tx contracted measlesall vaccinated 99 classmates also vaccinated,-1.0,0.6666666666666666
first year working jfbb already feel like mmr day get better,0.0,1.0
media types ask politicians whether vaccinations mandatory whether vaccinations kids good idea big difference,0.0,0.6666666666666666
wash highest rate kids vaccine exemptions seattle times,0.0,1.0
brooklyn franchise liaison chicago jennifair mmllc mmr,0.0,1.0
joe went chain gang two lil measles months come back thinking thing means think,0.0,0.6666666666666666
user hope measles,0.0,1.0
user simple kids getting vaccinated dont let schools daycare like board dogs,1.0,1.0
user user user children r dying vaccines question many deaths r acceptable,-1.0,0.6666666666666666
user exactly denied vaccine newborn baby boy educate vaccinate ppl,-1.0,1.0
carlsbad high film project immunizations carlsbad high school students produce film controversial,0.0,1.0
user university distribute meningitis vaccine hasnt yet approved user sounds safe,0.0,0.6666666666666666
measles outbreaks spark fears return disease via user,0.0,1.0
user rise measles doctors urged learn spot symptoms в стране есть о чем написать,0.0,0.6666666666666666
user let scarborough know vaccineautism study refuted 2010 obama quote,0.0,0.6666666666666666
probably infectious known viruses illnesses user new measles getvax,1.0,0.6666666666666666
aids n bioart katharine dowsons brain boxes crystal chromosomes amp hiv vaccine work,0.0,1.0
20012008 median 56 measles casesyear reported cdc 1st 19 weeks 2011 118 vaccinate kids thx sean,1.0,0.6666666666666666
updated vaccinations kids sushi shahla always run hide even think,1.0,0.6666666666666666
never thought harm clowned woke ass man hand downs social influenza virus ty vaccine,0.0,0.6666666666666666
user people complain live longer releasing tension increases immunityampboosts health ill live forever lol,0.0,1.0
sublime mmr yes,0.0,1.0
also vaccination contain hg mercury non chemistry people definitely use little less,-1.0,0.6666666666666666
user average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
potomac horse fever vaccine isnt 100protective decrease severity duration disease,1.0,1.0
disneyland riddled measles via user boycottdisneyland,1.0,0.6666666666666666
penn amp tellers graphic illustration vaccine safety beware graphic language,1.0,1.0
magic purple pills er immunity take care key ingredient elderberry extract health hutt,0.0,0.6666666666666666
learning vaccine amp medicine safety network screening exposures pregnancy cdcgrandrounds friendsncbddd,1.0,1.0
user cdc highest number us measles cases since 2000 thanks spreading word jenny mccarthy,0.0,0.6666666666666666
user 4th annual health amp wellness event palmspringsunitedmethodist immunizations backtoschool,0.0,0.6666666666666666
know countries use smaller doses mmr us vaccines given children older 24 months,0.0,1.0
cool doctors office called tell vaccination gave meningitis may didnt work scares,0.0,0.6666666666666666
hb1902 update motor vehicles providing civil immunity removing child motor vehicle using forcible ent,0.0,1.0
editing piece mhc genes diverse mate diverse mhc genes higher immunity children interesting,0.0,1.0
seatac traveler may exposed others measles contagious traveler measles could exposed,0.0,1.0
austerity vaccine crisis parasite pandemic potential drains life killing slowly occupycleveland,0.0,1.0
world aids day may find vaccination devastating disease love affected educate safesex,1.0,0.6666666666666666
flu killed 13 people total valley 22 people got son vaccinated yesterday safe,1.0,1.0
picking food whooping cough vaccine safeway,1.0,1.0
talking patient safety amp medical mistakes user level immunity better solution healthcare,0.0,1.0
vaccination rate school explore data,1.0,0.6666666666666666
motion change name yousles measles disneyland outbreak vaccine,0.0,1.0
measles emoji,0.0,1.0
ok arent people vaccinating kids apparently im expected make small talk shit,1.0,1.0
vaccinate kids sake us svu,1.0,1.0
access fitchburg school limited amid measles scare worcester telegram southfitchburg,0.0,1.0
scary statistic vaccination many people believe garbage causes autism vaccinateyourkids,1.0,1.0
user haha good idk yet maybe 4 11 yuu like mmrlane crushh x,0.0,1.0
user imo fine dont vaccinate kids would want make damn certain kids arent anywhere near mine,1.0,1.0
vaccinated woman transmitted measles via user,-1.0,0.3333333333333333
health department conduct flu shot clinic school vaccinations via,1.0,0.6666666666666666
people nbcs slap reason measles coming back,0.0,1.0
user got measles,0.0,1.0
user nah ebola measles,0.0,1.0
us measles count rises 121 linked disneyland health officials say number measles cases,0.0,1.0
user user user user example immune problems babies vaccination age,0.0,1.0
3 preventable amp treatable measles malaria amp diarrhea 3 biggest killers children agwmafrica medicalmissions hope4africa,0.0,0.6666666666666666
parents choose vaccinate children may liable another child infected result,1.0,0.6666666666666666
vaccines galore yesterday pru got polio mmr dtap varicella vaccines shes joining big bang theory cast autism,1.0,0.6666666666666666
google autism vaccines though study comes right away thats huge problem,0.0,0.6666666666666666
astrology real vaccines cause autism,-1.0,0.6666666666666666
backtoschool fairs offer information immunizations parents invited attend three backtoschool fairs,0.0,1.0
user shocked horribly bad like vaccinating kids measles,1.0,0.6666666666666666
user jennyasks many green dots autism whoopingcough vaccineswork,1.0,0.6666666666666666
moms never want us get vaccinated absolutely college shit user,-1.0,0.6666666666666666
ill rt user average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
pretty happy hear user leaving view stupid opinions autism vaccines done much harm theview,1.0,1.0
